id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40101562,Terrasse & vue superbe sur Lyon et Fourvière-T3,3462717,Yvan,,3e Arrondissement,45.75835,4.84185,Entire home/apt,197,1,196,2022-11-27,5.33,1,324,79,6938312867960
40341279,Bel appartement ancien et idéalement situé.,3516015,Mathilde,,7e Arrondissement,45.74734,4.8481,Entire home/apt,250,2,10,2022-12-10,0.28,1,173,4,D202109230169
40175797,Face à la presqu’île🌃 - T3 calme & cosy - 🛋,33227153,Enzo,,7e Arrondissement,45.7539,4.84204,Entire home/apt,99,365,4,2020-08-21,0.11,1,0,0,
40341711,"Joli studio avec grand balcon, quartier Jet d'eau",23477441,Ludivine,,8e Arrondissement,45.74148,4.85779,Entire home/apt,125,365,1,2019-12-08,0.03,1,0,0,
40341819,Appart 3 chambres - 6 à 8 pers / Fête des lumières,185789332,Eva,,4e Arrondissement,45.77384,4.82443,Entire home/apt,180,365,1,2019-12-08,0.03,1,89,0,
40341989,"Appart plein centre, Terreaux, vue Fourvière",21514717,Guillaume,,1er Arrondissement,45.76698,4.83289,Entire home/apt,200,2,0,,,2,0,0,6938112939973
40175834,Appartement douillet au cœur du 7ème,36257314,Jonathan & Margot,,7e Arrondissement,45.75088,4.84936,Entire home/apt,190,365,0,,,1,0,0,
40102873,Joli appartement bourgeois proche Part-dieu,54353331,Maxence,,6e Arrondissement,45.76482,4.86777,Entire home/apt,149,365,0,,,1,0,0,
40176585,"Appartement canut, pentes de la Croix Rousse",123842300,Fanny,,1er Arrondissement,45.76886,4.82937,Entire home/apt,120,365,1,2019-12-08,0.03,1,0,0,
40342259,Bel appartement lumineux à 10 min du vieux Lyon,311768076,Martin,,9e Arrondissement,45.77699,4.79951,Entire home/apt,300,365,0,,,1,0,0,
40342352,Joli appartement T2 dans le centre de Lyon,5808604,Céline,,3e Arrondissement,45.7576,4.84315,Entire home/apt,100,365,0,,,1,0,0,
40176602,Appartement pour 8 personnes - Fête des Lumières,64072318,Lara,,7e Arrondissement,45.75331,4.84263,Entire home/apt,300,365,0,,,1,0,0,
40345640,Chambre privée dans appartement-Valmy-Lyon 9,84720976,Laurie,,9e Arrondissement,45.77176,4.80637,Private room,60,1,1,2019-12-08,0.03,1,0,0,
40345841,Vue Saône 💛 ! Appt familial - 104m2,27899725,Clémence,,4e Arrondissement,45.77598,4.80942,Entire home/apt,169,2,9,2022-11-13,0.48,1,0,4,6938912928865
40105781,Jolie maison de ville à Lyon,30842961,Laure,,5e Arrondissement,45.75448,4.81322,Entire home/apt,450,2,1,2021-09-30,0.07,1,351,0,6938513237197
40177082,Cosy appartement Lyon-Cœur des pentes Croix-Rousse,5604229,Marianne,,1er Arrondissement,45.77137,4.83451,Entire home/apt,78,1,109,2022-11-01,2.94,2,169,35,6938112873756
40106294,Appartement cozy fête des lumières,116035160,Camille,,9e Arrondissement,45.77971,4.80235,Entire home/apt,145,365,0,,,1,0,0,
40106939,Chambre pas cher pour la Fête des lumières!,129246578,Sarah,,7e Arrondissement,45.7527,4.84194,Private room,80,1,0,,,1,0,0,
40356395,Chambre privée 2 personnes Fêtes de Lumieres Lyon,53416753,Michael,,8e Arrondissement,45.74326,4.86362,Private room,90,2,0,,,1,0,0,
40177175,"Chambre, Lyon 3/Monplaisir/Montchat/Grange Blanche",310222370,Helene,,3e Arrondissement,45.74563,4.88049,Private room,28,1,4,2020-09-10,0.11,1,0,0,6938312824113
40356497,Un charmant canut au cœur de la Croix-Rousse,44152562,Chiara,,4e Arrondissement,45.77867,4.83359,Entire home/apt,72,2,139,2022-11-17,3.78,1,27,40,6938412730747
40177286,Appart Lyon 5 de charme à proximité du Vieux Lyon,79843027,Anna,,5e Arrondissement,45.76678,4.82033,Entire home/apt,83,3,7,2022-06-06,0.19,1,45,3,6938912808408
40360301,MEMORABLEPLACE-CoconCordeliers-Nice24m² citycenter,414476002,Memorable,,2e Arrondissement,45.76253,4.83717,Entire home/apt,65,2,70,2022-03-20,1.89,31,15,2,6938212484343
40362029,Studio typique en mezzanine du vieux lyon,118725477,Masao,,5e Arrondissement,45.7587,4.82452,Entire home/apt,70,365,1,2019-12-06,0.03,1,0,0,
40111459,Grand appartement ancien cosy Prefecture,34928301,Clémence,,3e Arrondissement,45.76007,4.84393,Entire home/apt,60,2,10,2022-01-30,0.27,1,0,1,6938313062455
40181321,Joli T2 Lyon 08 Idéale pour la fête des lumières,139425264,RaMo,,8e Arrondissement,45.72914,4.86182,Entire home/apt,105,1,17,2022-12-11,0.46,1,364,15,
40112919,Appartement moderne Croix Rousse,28559059,Nicolas,,1er Arrondissement,45.77321,4.83423,Entire home/apt,150,365,0,,,1,0,0,
40362664,appartement place des terreaux,189011650,Lana,,1er Arrondissement,45.76685,4.83327,Entire home/apt,80,365,3,2019-12-09,0.08,1,0,0,
40187053,Appartement plein  cœur presqu’île,87959687,Paul,,2e Arrondissement,45.76182,4.83425,Entire home/apt,135,2,27,2022-04-18,0.72,1,132,2,6938213024672
40113433,Appartement idéal pour la fête des lumières,309561863,Léo,,2e Arrondissement,45.75531,4.831,Entire home/apt,400,365,0,,,1,0,0,
40191154,Logement entier pour 4 personnes en hyper-centre,68659172,Laura,,2e Arrondissement,45.76114,4.83603,Entire home/apt,80,365,1,2020-03-08,0.03,1,0,0,
40114190,Appartement Jean Mace,120832762,Alexia,,7e Arrondissement,45.74588,4.83825,Entire home/apt,180,365,0,,,1,0,0,
40364472,[Fête des Lumières] Chambre 1 ou 2 pers. !,86569477,Yannick,,7e Arrondissement,45.75103,4.83862,Private room,70,1,0,,,1,0,0,
40366987,Studio à 5 min à pied de la gare Perrache,257205421,Farzane,,2e Arrondissement,45.74804,4.82686,Entire home/apt,50,365,0,,,1,0,0,
40192130,Idéal Fête des Lumières ! Pentes de la X-Rousse,310404252,Garance,,1er Arrondissement,45.76803,4.8263,Entire home/apt,100,365,1,2019-11-19,0.03,1,178,0,
40369115,Appartement t2 idéal pour la fête des lumières,85275432,Clemence,,7e Arrondissement,45.75259,4.84361,Entire home/apt,80,365,1,2019-12-08,0.03,1,0,0,
40125898,Petit appartement cosy - T2,134072904,Hamza,,7e Arrondissement,45.74998,4.85551,Entire home/apt,70,365,0,,,1,0,0,
40127961,Fête des Lumières Bel ancien quais du Rhône,106700100,Victor,,3e Arrondissement,45.76227,4.84313,Entire home/apt,70,365,1,2019-12-02,0.03,1,0,0,
40193142,Appartement moderne Bellecour,142809894,Clément,,2e Arrondissement,45.75608,4.82918,Entire home/apt,90,365,1,2020-01-02,0.03,1,0,0,
40128299,Chambre spacieuse dans une colocation,224272892,Baptiste,,4e Arrondissement,45.78166,4.83804,Private room,50,2,1,2019-12-09,0.03,1,0,0,
40369859,***Appartement magnifique avec vue sur Lyon ***,8284824,Marion,,3e Arrondissement,45.75242,4.87569,Private room,120,1,0,,,2,0,0,
40194374,Grand Appartement au coeur du 1er Arrondissement,278273626,Emeric,,1er Arrondissement,45.77049,4.83814,Entire home/apt,420,365,0,,,1,0,0,
40370005,Nid perché au coeur de la Presqu'île,34489438,Clémentine,,1er Arrondissement,45.770481,4.834636,Entire home/apt,105,2,15,2022-10-31,0.41,1,50,7,6938113061917
40370659,Chambre chaleureuse au coeur de Lyon.,89294627,Lea,,2e Arrondissement,45.76133,4.83412,Private room,90,2,0,,,2,0,0,
40129308,Grand Hôtel Dieu/Hyper Centre - bel appartementT3,83206653,Valérie,,2e Arrondissement,45.76035,4.83633,Entire home/apt,230,365,0,,,1,0,0,
40195895,La TRIBU 10 pers- Part Dieu-Lyon centre,88637665,Camille,,3e Arrondissement,45.76275,4.86547,Entire home/apt,370,1,4,2020-08-30,0.11,4,0,0,6938612796316
40129591,Appartement Lyon 5eme refait à neuf,61347535,Thierry,,5e Arrondissement,45.75281,4.7762,Private room,29,1,4,2021-05-28,0.18,1,0,0,
40370733,"Appartement Quai de Saône, proche Vieux Lyon",4238694,Pauline,,5e Arrondissement,45.76569,4.82199,Entire home/apt,95,2,23,2022-11-28,0.63,1,56,20,6938513065171
40371757,Charmant appartement avec belle terrasse,80775306,Mathieu & Vilayvanh,,7e Arrondissement,45.74727,4.83607,Entire home/apt,250,365,8,2020-10-04,0.22,1,0,0,
40199213,Chambre entre Parc et centre ville,3118286,Christine,,6e Arrondissement,45.76968,4.85084,Private room,48,2,45,2022-12-11,1.21,1,157,23,6938612825614
40199427,Appartement Cozy de 60m2,310462947,Agathe,,6e Arrondissement,45.76836,4.8571,Entire home/apt,100,365,0,,,1,0,0,
40371795,Appartement cosy Lyon Foch,281353483,Edouard,,6e Arrondissement,45.7677,4.84216,Entire home/apt,60,365,3,2020-01-28,0.08,1,0,0,
40131157,Loft atypique - hyper centre - quais de Soane,19530778,Delphine,,1er Arrondissement,45.76768,4.82828,Entire home/apt,130,2,30,2022-12-04,1.01,1,22,21,6938113009754
40213250,Studio cocooning à Croix-Rousse,17033800,Joanna,,1er Arrondissement,45.77272,4.83526,Entire home/apt,130,365,6,2020-01-30,0.17,1,0,0,
40216358,"Appartement ""Royale"" dans Lyon",103831985,Philippe,,1er Arrondissement,45.77041,4.83641,Entire home/apt,74,2,127,2022-12-11,3.43,8,124,35,6938112911467
40132511,Charmant 3 pièces - 10min du Vieux Lyon,32177104,Ronan,,9e Arrondissement,45.77947,4.8055,Entire home/apt,200,3,4,2020-03-08,0.11,1,0,0,6938912804448
40371953,***Amazing music room***,8284824,Marion,,3e Arrondissement,45.75215,4.87514,Private room,90,1,1,2019-12-08,0.03,2,0,0,
40372538,Appart calme dans résidence neuve avec parking,160206269,Jean-Marc,,8e Arrondissement,45.73404,4.85511,Entire home/apt,75,2,2,2022-12-11,0.05,1,14,1,6938813137146
40216810,Chambre individuelle de 10m2,108808965,Marie-Laure BLANC,,5e Arrondissement,45.75547,4.79036,Private room,1500,2,5,2021-06-15,0.14,1,130,0,
40374562,Studio renovated - Close to Confluences,291015206,La Nuitée,,2e Arrondissement,45.74445,4.82265,Entire home/apt,52,2,82,2022-12-09,2.21,86,336,49,6938212817410
40134136,Duplex cosy Part dieu/Garibaldi,56363452,Camille,,3e Arrondissement,45.75688,4.85386,Entire home/apt,70,3,17,2022-03-13,0.46,1,0,2,6938312855686
40217484,Chambre cosy pour 2 pers. - SDB & WC privatifs,130643593,Virginie,,3e Arrondissement,45.75463,4.85533,Private room,99,2,1,2019-12-08,0.03,1,0,0,
40147288,Appartement à 8 min à pieds de la Gare Part Dieu,309906252,Christelle,,3e Arrondissement,45.75529,4.85746,Entire home/apt,95,365,0,,,1,0,0,
40375865,Charmant T1 Centre de Lyon,48514572,Constance,,3e Arrondissement,45.75551,4.8479,Entire home/apt,90,2,0,,,1,0,0,6938312878848
40384301,Urban jungle Lyon Part Dieu,29435313,Charles Edouard,,6e Arrondissement,45.76541,4.85664,Entire home/apt,58,1,154,2022-11-30,4.18,4,341,69,6938612883616
40219854,"Très bel appartement Canut, calme, Lyon 1er Arrdmt",178839657,Xavier,,1er Arrondissement,45.77086,4.83297,Entire home/apt,120,365,2,2019-12-08,0.05,1,0,0,
40147887,Le Berthelo,170974249,Isabelle,,7e Arrondissement,45.74565,4.83858,Entire home/apt,110,365,1,2019-12-01,0.03,2,0,0,
40220448,Appartement Brotteaux/Part-Dieu,5883787,Claire,,6e Arrondissement,45.76445,4.85722,Entire home/apt,148,365,0,,,1,0,0,
40386489,Exceptional and quiet near Part-Dieu,312134234,Jean-Michel,,6e Arrondissement,45.7649139,4.863857199999984,Entire home/apt,83,2,19,2022-12-04,0.52,1,351,10,6938612828780
40221992,Studio charmant au coeur de Lyon,4011977,Nathalie,,1er Arrondissement,45.76896,4.82921,Entire home/apt,160,2,3,2019-12-29,0.08,1,0,0,6938113012625
40508728,Studio jardin des plantes,25310707,Jona,,1er Arrondissement,45.76899,4.82903,Entire home/apt,100,365,1,2019-12-08,0.03,1,0,0,
40510276,Superbe Appartement dans le 6eme Lyonnais !,18414194,Lise,,6e Arrondissement,45.77001,4.85546,Entire home/apt,100,365,1,2020-02-16,0.03,1,0,0,
40223019,Appartement Lyon 4  fête des lumières,12989454,Pierre,,4e Arrondissement,45.77779,4.83594,Entire home/apt,180,365,0,,,1,0,0,
40517347,Quiet & lovely studio 2 pax 30m2 in Lyon’s heart,29364739,Sebastien,,1er Arrondissement,45.76893,4.83537,Entire home/apt,80,1,13,2022-10-21,0.35,3,323,8,6938112822088
40223698,ESPRIT LOFT,73315971,Claudine,,3e Arrondissement,45.75307,4.88031,Entire home/apt,300,2,39,2022-12-10,1.06,1,122,14,6938312850441
40519637,L'appart du 9eme,7741358,Gladis,,9e Arrondissement,45.77025,4.80635,Entire home/apt,70,365,1,2020-01-02,0.03,1,0,0,
40226013,Fête des lumières bel appartement,181254406,Constance,,7e Arrondissement,45.74888,4.83978,Private room,200,2,0,,,1,0,0,
40522170,GuestReady - Magnificent Duplex Canut Hypercentre,402191311,GuestReady,,1er Arrondissement,45.77163,4.83627,Entire home/apt,101,2,126,2022-12-12,3.45,24,336,43,6938112831887
40388247,Appartement de CHARME à côté de BELLECOUR,25678678,Thomas,,2e Arrondissement,45.75695,4.83073,Entire home/apt,80,365,0,,,1,0,0,
40227738,"""Monplaisir"" - Calme, déco sympa, propre",52026648,Ariane,,8e Arrondissement,45.74014,4.86241,Entire home/apt,64,2,91,2022-11-20,2.67,3,251,20,6938812794775
40389083,Canut style loft hypercentre Croix-Rousse,74983380,Emily,,4e Arrondissement,45.77465,4.82989,Entire home/apt,90,3,15,2022-08-08,0.51,1,0,1,6938412829628
40393556,Bright apartment - Near Tête d'Or park,291015206,La Nuitée,,6e Arrondissement,45.76835,4.85466,Entire home/apt,72,2,116,2022-12-05,3.13,86,305,48,6938612813835
40522401,Superbe appartement en plein cœur de Lyon,158290932,Nelly,,2e Arrondissement,45.76279,4.83582,Entire home/apt,149,365,0,,,1,173,0,
40229218,Quiet and Sunny flat,38917592,Kévin,,9e Arrondissement,45.7791,4.80594,Entire home/apt,200,365,1,2019-12-08,0.03,1,87,0,
40522961,"Cosy studio apartement in Lyon, La Croix-Rousse.",39355696,Jacek,,1er Arrondissement,45.77105,4.83503,Entire home/apt,79,2,282,2022-12-12,7.66,1,66,92,6938112849507
40524470,Appartement T3 Montchat,151365811,Cecile,,3e Arrondissement,45.74892,4.88462,Entire home/apt,70,5,7,2022-07-31,0.30,1,0,2,6938313020091
40229813,Appartement au coeur de Lyon,310704958,Xavier,,2e Arrondissement,45.76068,4.8348,Entire home/apt,134,2,0,,,1,101,0,6938213406833
40526025,Location T1 Bis proche du centre de Lyon,91957987,Asmaa,,8e Arrondissement,45.7479,4.86143,Entire home/apt,80,365,1,2020-01-01,0.03,1,0,0,
40395513,Cocon climatisé  Brotteaux Part Dieu coeur 6ieme,29435313,Charles Edouard,,6e Arrondissement,45.76639,4.85595,Entire home/apt,56,1,164,2022-11-27,4.44,4,325,68,6938612883913
40231816,Appartement 8 voyageurs à 1 arrêt métro Vieux Lyon,47120908,Juliette,,9e Arrondissement,45.76772,4.80132,Entire home/apt,290,365,0,,,1,0,0,
40400982,"Chambre privée, 10min de Bellecour",40052086,Alexandra,,5e Arrondissement,45.75771,4.80385,Private room,52,2,2,2022-10-31,1.11,1,2,2,
40526524,Chevreul Gryphe - Studio Cosy - 2 pers Lyon 7,22412650,Axel,,7e Arrondissement,45.74989,4.84077,Entire home/apt,67,1,131,2022-12-02,3.58,3,148,79,6938712835186
40234427,Le Edison 2 à 4 pers-3 min à pieds Métro Guichard,408306543,Etienne,,3e Arrondissement,45.7568,4.84881,Entire home/apt,57,12,88,2022-11-30,2.40,3,95,48,6938312803525
40527309,Appartement Cocoon Pentes de la Croix Rousse,313787753,Johan,,1er Arrondissement,45.76835,4.8325,Entire home/apt,50,365,0,,,1,0,0,
40410126,Spacious apartment ideally located in Confluence,316423644,Hosting Services,,2e Arrondissement,45.74685,4.82098,Entire home/apt,100,2,10,2022-08-23,0.27,98,0,4,6938212823150
40412151,Appartement cosy sur les pentes de la croix rousse,46525810,Mélissa,,1er Arrondissement,45.7702,4.83537,Entire home/apt,30,365,2,2019-12-08,0.05,1,0,0,
40242397,Au coeur de Lyon - Fête des Lumières,5698733,Marion,,7e Arrondissement,45.73739,4.83973,Entire home/apt,200,365,1,2019-12-08,0.03,1,0,0,
40415978,Belle piece confortable entièrement équipée,116974219,Francoise,,8e Arrondissement,45.72483,4.88513,Entire home/apt,47,1,9,2022-12-13,0.25,2,100,2,6938812541189
40527461,Bel Appartement à 2 min de la gare par Dieu,313788580,Momo,,3e Arrondissement,45.76288,4.86638,Private room,35,1,17,2020-10-21,0.46,1,0,0,
40243835,Logi agréable,310821375,Paul,,1er Arrondissement,45.7681,4.82596,Entire home/apt,55,365,0,,,1,0,0,
40530273,"studio plein centre, quartier cordelier",41878350,Gary,,2e Arrondissement,45.76247,4.8337,Entire home/apt,48,1,379,2022-12-05,10.62,1,59,151,0693821900361
40416560,Cozy room in the 7 eme,39153457,Alicia,,7e Arrondissement,45.74099,4.85174,Private room,30,2,0,,,2,0,0,
40246253,Grande chambre 2/3 voyageurs - IDÉALE Lumières ✨,39931974,Alice,,1er Arrondissement,45.7689,4.82808,Private room,110,2,0,,,1,0,0,
40531012,Studio Grand Hotel Dieu - Quai Gailleton Bellecour,81248598,Jordan,,2e Arrondissement,45.7558,4.83537,Entire home/apt,55,2,216,2022-12-09,5.90,3,234,78,8540280990000
40247273,Chambre Double - Appartement Spacieux - Lyon 3ème,21079270,Théo,,3e Arrondissement,45.75498,4.85316,Private room,35,1,1,2019-11-21,0.03,1,0,0,
40532324,Chambre privée Idéale dans coloc+place de parking,313824219,Jessica,,1er Arrondissement,45.77028,4.83348,Private room,65,1,18,2022-11-13,0.49,4,326,1,
40417120,Lyon  au coeur du quartier historique et calme,8023385,Honorine,,5e Arrondissement,45.7597,4.82089,Entire home/apt,200,365,4,2021-10-15,0.11,1,89,0,
40248624,Appartement lumineux  1er arrondissement,310856348,Felix,,1er Arrondissement,45.76941,4.83346,Entire home/apt,250,365,1,2019-12-29,0.03,1,87,0,
40251056,Appartement atypique dans le vieux lyon de 43m²,310874372,Maxence,,5e Arrondissement,45.7665,4.82851,Entire home/apt,100,365,0,,,1,0,0,
40251204,CHARMANT STUDIO AU CENTRE DE LYON,101641090,Aymeric,,1er Arrondissement,45.7737,4.83744,Entire home/apt,70,2,14,2021-09-07,0.72,2,288,0,6938412792709
40254934,Appartement Canut pour Fêtes des Lumières,252092748,Cédric,,1er Arrondissement,45.77361,4.82626,Entire home/apt,100,365,1,2019-12-08,0.03,1,0,0,
40417592,"Studio Lyon 6ème, à 5min du centre ville en metro",195939439,Anna,,6e Arrondissement,45.76883,4.85433,Entire home/apt,89,365,1,2019-12-08,0.03,1,0,0,
40532878,T1 bis LYON 6,55180635,Aicha,,6e Arrondissement,45.76663,4.85158,Entire home/apt,120,365,1,2019-12-29,0.03,1,89,0,
40258377,Charmant et vivant Canut à la Croix Rousse,11633249,Christelle,,1er Arrondissement,45.77091,4.82474,Entire home/apt,248,365,0,,,1,0,0,
40535749,Vue imprenable face a Fourvière - amazing view,45851898,Candice,,1er Arrondissement,45.76602,4.8325,Entire home/apt,80,365,3,2020-01-04,0.08,1,0,0,
40418070,Chambre place des terreaux,220364621,Péroline,,1er Arrondissement,45.76728,4.83525,Private room,225,1,0,,,1,0,0,
40271121,Private bedroom close to city center,2259254,Rita,,7e Arrondissement,45.74712,4.85223,Private room,100,2,0,,,1,87,0,
40418627,Beau T2 rénové. Quartier calme. Garage et parking,312563840,Georges,,8e Arrondissement,45.72659,4.87922,Entire home/apt,64,2,46,2022-11-27,1.60,1,209,19,6938812884253
40546247,Spacieux T2 entre Brotteaux et Part-Dieu,70145781,Justine,,3e Arrondissement,45.76333,4.86431,Entire home/apt,120,2,15,2022-07-10,0.44,1,169,5,6938513065072
40276563,Studio entier à votre disposition,311129994,Vanessa,,7e Arrondissement,45.75037,4.84227,Private room,44,1,144,2022-11-27,3.91,2,300,82,
40546807,Charmant Loft proche des berges du Rhône,102064765,Nathan,,7e Arrondissement,45.74855,4.84046,Entire home/apt,60,1,0,,,1,0,0,6938713415901
40419360,Appartement moderne Lyon centre- Parc Tête d'or.,79661941,Alexis,,6e Arrondissement,45.76941,4.85337,Entire home/apt,45,365,2,2020-01-01,0.05,1,0,0,
40420635,Cosy appartement dans quartier calme,46474753,Laurent,,7e Arrondissement,45.73587,4.82837,Entire home/apt,63,2,0,,,2,0,0,6938712881114
40423563,Appartement cordelier Lyon 2,206709738,Ahlem,,2e Arrondissement,45.76442,4.83345,Entire home/apt,100,365,5,2020-02-16,0.14,1,0,0,
40277429,Moderne et confortable T2 de 57m2 dans le 6ème,82868328,Thibault,,6e Arrondissement,45.77329,4.85011,Entire home/apt,70,365,7,2020-07-15,0.19,1,0,0,
40279831,Logement cosy et calme de 43m2,62632708,Orianne,,7e Arrondissement,45.73757,4.83941,Entire home/apt,150,365,1,2019-12-08,0.03,1,89,0,
40425167,Appartement près de fourviere 65m2,17492357,Yvain,,9e Arrondissement,45.76175,4.80564,Private room,50,1,6,2022-12-11,0.16,1,0,5,
40284179,Grande chambre avec mezzanine pour 4 personnes,31099097,Helene,,2e Arrondissement,45.75314,4.83132,Private room,120,1,1,2019-12-08,0.03,1,0,0,
40436607,50m2 idéalement situé - Guillotière,212244399,Maria,,7e Arrondissement,45.75317,4.8427,Entire home/apt,68,365,0,,,1,0,0,
40553598,Chambre spacieuse avec salon à Saxe-Gambetta,89477442,Gael,,3e Arrondissement,45.75595,4.84538,Private room,31,2,0,,,2,0,0,
